[#CLIENT#] INFO: CS350 Client Version 3.0
[#CLIENT#] INFO: setting client port as: 3600
[#CLIENT#] INFO: setting distribution: 1
[#CLIENT#] INFO: Initiating connection...
[#CLIENT#] R[237]: Sent: 21242.327126541 Recv: 21242.539159791 Exp: 21242.538965375 Len: 0.050000000 Rejected: No
[#CLIENT#] R[238]: Sent: 21242.377856000 Recv: 21242.589294916 Exp: 21242.589159791 Len: 0.050000000 Rejected: No
[#CLIENT#] R[239]: Sent: 21242.477406291 Recv: 21242.639444875 Exp: 21242.639294916 Len: 0.050000000 Rejected: No
[#CLIENT#] R[240]: Sent: 21242.492356375 Recv: 21242.689551750 Exp: 21242.689444875 Len: 0.050000000 Rejected: No
[#CLIENT#] R[241]: Sent: 21242.554938791 Recv: 21242.739672000 Exp: 21242.739551750 Len: 0.050000000 Rejected: No
[#CLIENT#] R[242]: Sent: 21242.591769458 Recv: 21242.789794167 Exp: 21242.789672000 Len: 0.050000000 Rejected: No
[#CLIENT#] R[243]: Sent: 21242.628395541 Recv: 21242.840236042 Exp: 21242.839794167 Len: 0.050000000 Rejected: No
[#CLIENT#] R[244]: Sent: 21242.648639041 Recv: 21242.890379292 Exp: 21242.890236042 Len: 0.050000000 Rejected: No
[#CLIENT#] R[245]: Sent: 21242.717905917 Recv: 21242.940505208 Exp: 21242.940379292 Len: 0.050000000 Rejected: No
[#CLIENT#] R[246]: Sent: 21242.729188625 Recv: 21242.990634375 Exp: 21242.990505208 Len: 0.050000000 Rejected: No
[#CLIENT#] R[247]: Sent: 21242.783298250 Recv: 21243.040782708 Exp: 21243.040634375 Len: 0.050000000 Rejected: No
[#CLIENT#] R[248]: Sent: 21242.785678417 Recv: 21243.090912500 Exp: 21243.090782708 Len: 0.050000000 Rejected: No
[#CLIENT#] R[249]: Sent: 21242.815390833 Recv: 21243.141145333 Exp: 21243.140912500 Len: 0.050000000 Rejected: No
[#CLIENT#] R[250]: Sent: 21242.881572250 Recv: 21243.191266875 Exp: 21243.191145333 Len: 0.050000000 Rejected: No
[#CLIENT#] R[251]: Sent: 21242.943891875 Recv: 21243.241377292 Exp: 21243.241266875 Len: 0.050000000 Rejected: No
[#CLIENT#] R[252]: Sent: 21243.000383292 Recv: 21243.291524958 Exp: 21243.291377292 Len: 0.050000000 Rejected: No
[#CLIENT#] R[253]: Sent: 21243.024154333 Recv: 21243.341659208 Exp: 21243.341524958 Len: 0.050000000 Rejected: No
[#CLIENT#] R[254]: Sent: 21243.035608667 Recv: 21243.391817792 Exp: 21243.391659208 Len: 0.050000000 Rejected: No
[#CLIENT#] R[255]: Sent: 21243.087881542 Recv: 21243.441963959 Exp: 21243.441817792 Len: 0.050000000 Rejected: No
[#CLIENT#] R[256]: Sent: 21243.142779458 Recv: 21243.493806250 Exp: 21243.491963959 Len: 0.050000000 Rejected: No
[#CLIENT#] R[257]: Sent: 21243.215717208 Recv: 21243.543941417 Exp: 21243.543806250 Len: 0.050000000 Rejected: No
[#CLIENT#] R[258]: Sent: 21243.237934750 Recv: 21243.594055459 Exp: 21243.593941417 Len: 0.050000000 Rejected: No
[#CLIENT#] R[259]: Sent: 21243.312949542 Recv: 21243.644179834 Exp: 21243.644055459 Len: 0.050000000 Rejected: No
[#CLIENT#] R[260]: Sent: 21243.325646333 Recv: 21243.694287334 Exp: 21243.694179834 Len: 0.050000000 Rejected: No
[#CLIENT#] R[261]: Sent: 21243.466634209 Recv: 21243.744424417 Exp: 21243.744287334 Len: 0.050000000 Rejected: No
[#CLIENT#] R[262]: Sent: 21243.530857959 Recv: 21243.794555250 Exp: 21243.794424417 Len: 0.050000000 Rejected: No
[#CLIENT#] R[263]: Sent: 21243.589793000 Recv: 21243.844708417 Exp: 21243.844555250 Len: 0.050000000 Rejected: No
[#CLIENT#] R[264]: Sent: 21243.606399209 Recv: 21243.895219250 Exp: 21243.894708417 Len: 0.050000000 Rejected: No
[#CLIENT#] R[265]: Sent: 21243.648715959 Recv: 21243.944967584 Exp: 21243.945219250 Len: 0.050000000 Rejected: No
[#CLIENT#] R[266]: Sent: 21243.653873125 Recv: 21243.995231417 Exp: 21243.994967584 Len: 0.050000000 Rejected: No
[#CLIENT#] R[267]: Sent: 21243.670663917 Recv: 21244.045369417 Exp: 21244.045231417 Len: 0.050000000 Rejected: No
[#CLIENT#] R[268]: Sent: 21243.787287042 Recv: 21244.095487251 Exp: 21244.095369417 Len: 0.050000000 Rejected: No
[#CLIENT#] R[269]: Sent: 21243.851748959 Recv: 21244.145635584 Exp: 21244.145487251 Len: 0.050000000 Rejected: No
[#CLIENT#] R[270]: Sent: 21243.857322542 Recv: 21244.195733709 Exp: 21244.195635584 Len: 0.050000000 Rejected: No
[#CLIENT#] R[271]: Sent: 21243.863942167 Recv: 21244.245836042 Exp: 21244.245733709 Len: 0.050000000 Rejected: No
[#CLIENT#] R[272]: Sent: 21243.888905500 Recv: 21244.295994626 Exp: 21244.295836042 Len: 0.050000000 Rejected: No
[#CLIENT#] R[273]: Sent: 21243.936696000 Recv: 21244.346251167 Exp: 21244.345994626 Len: 0.050000000 Rejected: No
[#CLIENT#] R[274]: Sent: 21243.986724709 Recv: 21244.396345792 Exp: 21244.396251167 Len: 0.050000000 Rejected: No
[#CLIENT#] R[275]: Sent: 21244.047822000 Recv: 21244.446472251 Exp: 21244.446345792 Len: 0.050000000 Rejected: No
[#CLIENT#] R[276]: Sent: 21244.066810167 Recv: 21244.496615376 Exp: 21244.496472251 Len: 0.050000000 Rejected: No
[#CLIENT#] R[277]: Sent: 21244.149900001 Recv: 21244.546732042 Exp: 21244.546615376 Len: 0.050000000 Rejected: No
[#CLIENT#] R[278]: Sent: 21244.168868376 Recv: 21244.596824959 Exp: 21244.596732042 Len: 0.050000000 Rejected: No
[#CLIENT#] R[279]: Sent: 21244.191120917 Recv: 21244.646953792 Exp: 21244.646824959 Len: 0.050000000 Rejected: No
[#CLIENT#] R[280]: Sent: 21244.202854209 Recv: 21244.697198001 Exp: 21244.696953792 Len: 0.050000000 Rejected: No
[#CLIENT#] R[281]: Sent: 21244.434242376 Recv: 21244.747333084 Exp: 21244.747198001 Len: 0.050000000 Rejected: No
[#CLIENT#] R[282]: Sent: 21244.434527417 Recv: 21244.797471209 Exp: 21244.797333084 Len: 0.050000000 Rejected: No
[#CLIENT#] R[283]: Sent: 21244.532171792 Recv: 21244.850123168 Exp: 21244.847471209 Len: 0.050000000 Rejected: No
[#CLIENT#] R[284]: Sent: 21244.554628209 Recv: 21244.897829918 Exp: 21244.900123168 Len: 0.050000000 Rejected: No
[#CLIENT#] R[285]: Sent: 21244.566311709 Recv: 21244.948035668 Exp: 21244.947829918 Len: 0.050000000 Rejected: No
[#CLIENT#] R[286]: Sent: 21244.598203376 Recv: 21244.998371001 Exp: 21244.998035668 Len: 0.050000000 Rejected: No
[#CLIENT#] R[287]: Sent: 21244.775233417 Recv: 21245.048487834 Exp: 21245.048371001 Len: 0.050000000 Rejected: No
[#CLIENT#] R[288]: Sent: 21244.914913251 Recv: 21245.098635876 Exp: 21245.098487834 Len: 0.050000000 Rejected: No
[#CLIENT#] R[289]: Sent: 21244.995603001 Recv: 21245.148797959 Exp: 21245.148635876 Len: 0.050000000 Rejected: No
[#CLIENT#] R[290]: Sent: 21245.062415918 Recv: 21245.198941543 Exp: 21245.198797959 Len: 0.050000000 Rejected: No
[#CLIENT#] R[291]: Sent: 21245.069682168 Recv: 21245.249403293 Exp: 21245.248941543 Len: 0.050000000 Rejected: No
[#CLIENT#] R[292]: Sent: 21245.134046001 Recv: 21245.299437084 Exp: 21245.299403293 Len: 0.050000000 Rejected: No
[#CLIENT#] R[293]: Sent: 21245.160990084 Recv: 21245.349699293 Exp: 21245.349437084 Len: 0.050000000 Rejected: No
[#CLIENT#] R[294]: Sent: 21245.243811626 Recv: 21245.400062001 Exp: 21245.399699293 Len: 0.050000000 Rejected: No
[#CLIENT#] R[295]: Sent: 21245.403106418 Recv: 21245.453492959 Exp: 21245.453106418 Len: 0.050000000 Rejected: No
[#CLIENT#] R[296]: Sent: 21245.540976210 Recv: 21245.591463126 Exp: 21245.590976210 Len: 0.050000000 Rejected: No
[#CLIENT#] R[297]: Sent: 21245.652457168 Recv: 21245.709107793 Exp: 21245.702457168 Len: 0.050000000 Rejected: No
[#CLIENT#] R[298]: Sent: 21245.665250085 Recv: 21245.759296710 Exp: 21245.759107793 Len: 0.050000000 Rejected: No
[#CLIENT#] R[299]: Sent: 21245.753184751 Recv: 21245.809429543 Exp: 21245.809296710 Len: 0.050000000 Rejected: No
[#CLIENT#] R[300]: Sent: 21245.797404710 Recv: 21245.862859210 Exp: 21245.859429543 Len: 0.050000000 Rejected: No
[#CLIENT#] R[301]: Sent: 21245.817099460 Recv: 21245.912998835 Exp: 21245.912859210 Len: 0.050000000 Rejected: No
[#CLIENT#] R[302]: Sent: 21245.947906460 Recv: 21245.998223543 Exp: 21245.997906460 Len: 0.050000000 Rejected: No
[#CLIENT#] R[303]: Sent: 21246.081640418 Recv: 21246.132019335 Exp: 21246.131640418 Len: 0.050000000 Rejected: No
[#CLIENT#] R[304]: Sent: 21246.196807877 Recv: 21246.247091918 Exp: 21246.246807877 Len: 0.050000000 Rejected: No
[#CLIENT#] R[305]: Sent: 21246.235232710 Recv: 21246.297197043 Exp: 21246.297091918 Len: 0.050000000 Rejected: No
[#CLIENT#] R[306]: Sent: 21246.283043043 Recv: 21246.347328793 Exp: 21246.347197043 Len: 0.050000000 Rejected: No
[#CLIENT#] R[307]: Sent: 21246.292992960 Recv: 21246.397606877 Exp: 21246.397328793 Len: 0.050000000 Rejected: No
[#CLIENT#] R[308]: Sent: 21246.310850043 Recv: 21246.447780418 Exp: 21246.447606877 Len: 0.050000000 Rejected: No
[#CLIENT#] R[309]: Sent: 21246.421962710 Recv: 21246.497908752 Exp: 21246.497780418 Len: 0.050000000 Rejected: No
[#CLIENT#] R[310]: Sent: 21246.459769543 Recv: 21246.548085960 Exp: 21246.547908752 Len: 0.050000000 Rejected: No
[#CLIENT#] R[311]: Sent: 21246.494480168 Recv: 21246.598224377 Exp: 21246.598085960 Len: 0.050000000 Rejected: No
[#CLIENT#] R[312]: Sent: 21246.599506377 Recv: 21246.649835377 Exp: 21246.649506377 Len: 0.050000000 Rejected: No
[#CLIENT#] R[313]: Sent: 21246.637620418 Recv: 21246.700107960 Exp: 21246.699835377 Len: 0.050000000 Rejected: No
[#CLIENT#] R[314]: Sent: 21246.656822043 Recv: 21246.750266043 Exp: 21246.750107960 Len: 0.050000000 Rejected: No
[#CLIENT#] R[315]: Sent: 21246.667952210 Recv: 21246.800405752 Exp: 21246.800266043 Len: 0.050000000 Rejected: No
[#CLIENT#] R[316]: Sent: 21246.732406793 Recv: 21246.850512377 Exp: 21246.850405752 Len: 0.050000000 Rejected: No
[#CLIENT#] R[317]: Sent: 21246.804801543 Recv: 21246.900687294 Exp: 21246.900512377 Len: 0.050000000 Rejected: No
[#CLIENT#] R[318]: Sent: 21246.813216710 Recv: 21246.950823752 Exp: 21246.950687294 Len: 0.050000000 Rejected: No
[#CLIENT#] R[319]: Sent: 21246.864584210 Recv: 21247.000985460 Exp: 21247.000823752 Len: 0.050000000 Rejected: No
[#CLIENT#] R[320]: Sent: 21246.902337252 Recv: 21247.051168044 Exp: 21247.050985460 Len: 0.050000000 Rejected: No
[#CLIENT#] R[321]: Sent: 21247.003555544 Recv: 21247.101298085 Exp: 21247.101168044 Len: 0.050000000 Rejected: No
[#CLIENT#] R[322]: Sent: 21247.075222127 Recv: 21247.151482960 Exp: 21247.151298085 Len: 0.050000000 Rejected: No
[#CLIENT#] R[323]: Sent: 21247.086331002 Recv: 21247.201560502 Exp: 21247.201482960 Len: 0.050000000 Rejected: No
[#CLIENT#] R[324]: Sent: 21247.100389835 Recv: 21247.251788210 Exp: 21247.251560502 Len: 0.050000000 Rejected: No
[#CLIENT#] R[325]: Sent: 21247.138820335 Recv: 21247.301960960 Exp: 21247.301788210 Len: 0.050000000 Rejected: No
[#CLIENT#] R[326]: Sent: 21247.146094127 Recv: 21247.352092085 Exp: 21247.351960960 Len: 0.050000000 Rejected: No
[#CLIENT#] R[327]: Sent: 21247.154384335 Recv: 21247.402340627 Exp: 21247.402092085 Len: 0.050000000 Rejected: No
[#CLIENT#] R[328]: Sent: 21247.179246002 Recv: 21247.452510460 Exp: 21247.452340627 Len: 0.050000000 Rejected: No
[#CLIENT#] R[329]: Sent: 21247.201098002 Recv: 21247.502720502 Exp: 21247.502510460 Len: 0.050000000 Rejected: No
[#CLIENT#] R[330]: Sent: 21247.350456002 Recv: 21247.552859085 Exp: 21247.552720502 Len: 0.050000000 Rejected: No
[#CLIENT#] R[331]: Sent: 21247.483402294 Recv: 21247.604850294 Exp: 21247.602859085 Len: 0.050000000 Rejected: No
[#CLIENT#] R[332]: Sent: 21247.537552085 Recv: 21247.655257336 Exp: 21247.654850294 Len: 0.050000000 Rejected: No
[#CLIENT#] R[333]: Sent: 21247.638666211 Recv: 21247.705413461 Exp: 21247.705257336 Len: 0.050000000 Rejected: No
[#CLIENT#] R[334]: Sent: 21247.733470669 Recv: 21247.783710377 Exp: 21247.783470669 Len: 0.050000000 Rejected: No
[#CLIENT#] R[335]: Sent: 21247.771634294 Recv: 21247.833937044 Exp: 21247.833710377 Len: 0.050000000 Rejected: No
[#CLIENT#] R[336]: Sent: 21247.794326752 Recv: 21247.884070336 Exp: 21247.883937044 Len: 0.050000000 Rejected: No
[#CLIENT#] R[337]: Sent: 21247.822264961 Recv: 21247.934251044 Exp: 21247.934070336 Len: 0.050000000 Rejected: No
[#CLIENT#] R[338]: Sent: 21247.882040461 Recv: 21247.984435836 Exp: 21247.984251044 Len: 0.050000000 Rejected: No
[#CLIENT#] R[339]: Sent: 21247.934263044 Recv: 21248.036226961 Exp: 21248.034435836 Len: 0.050000000 Rejected: No
[#CLIENT#] R[340]: Sent: 21247.950953502 Recv: 21248.086349544 Exp: 21248.086226961 Len: 0.050000000 Rejected: No
[#CLIENT#] R[341]: Sent: 21247.960095294 Recv: 21248.136458252 Exp: 21248.136349544 Len: 0.050000000 Rejected: No
[#CLIENT#] R[342]: Sent: 21247.964324169 Recv: 21248.186635711 Exp: 21248.186458252 Len: 0.050000000 Rejected: No
[#CLIENT#] R[343]: Sent: 21247.970691669 Recv: 21248.236771086 Exp: 21248.236635711 Len: 0.050000000 Rejected: No
[#CLIENT#] R[344]: Sent: 21248.029730961 Recv: 21248.286854753 Exp: 21248.286771086 Len: 0.050000000 Rejected: No
[#CLIENT#] R[345]: Sent: 21248.056622377 Recv: 21248.336963336 Exp: 21248.336854753 Len: 0.050000000 Rejected: No
[#CLIENT#] R[346]: Sent: 21248.075639461 Recv: 21248.387140586 Exp: 21248.386963336 Len: 0.050000000 Rejected: No
[#CLIENT#] R[347]: Sent: 21248.098041211 Recv: 21248.437295794 Exp: 21248.437140586 Len: 0.050000000 Rejected: No
[#CLIENT#] R[348]: Sent: 21248.103387336 Recv: 21248.487456919 Exp: 21248.487295794 Len: 0.050000000 Rejected: No
[#CLIENT#] R[349]: Sent: 21248.134386044 Recv: 21248.540796128 Exp: 21248.537456919 Len: 0.050000000 Rejected: No
[#CLIENT#] R[350]: Sent: 21248.285896128 Recv: 21248.590941711 Exp: 21248.590796128 Len: 0.050000000 Rejected: No
[#CLIENT#] R[351]: Sent: 21248.334656211 Recv: 21248.641102503 Exp: 21248.640941711 Len: 0.050000000 Rejected: No
[#CLIENT#] R[352]: Sent: 21248.351898336 Recv: 21248.691238503 Exp: 21248.691102503 Len: 0.050000000 Rejected: No
[#CLIENT#] R[353]: Sent: 21248.411709086 Recv: 21248.741396169 Exp: 21248.741238503 Len: 0.050000000 Rejected: No
[#CLIENT#] R[354]: Sent: 21248.491494378 Recv: 21248.791544836 Exp: 21248.791396169 Len: 0.050000000 Rejected: No
[#CLIENT#] R[355]: Sent: 21248.528690419 Recv: 21248.841692211 Exp: 21248.841544836 Len: 0.050000000 Rejected: No
[#CLIENT#] R[356]: Sent: 21248.538227253 Recv: 21248.891847253 Exp: 21248.891692211 Len: 0.050000000 Rejected: No
[#CLIENT#] R[357]: Sent: 21248.657526461 Recv: 21248.941938836 Exp: 21248.941847253 Len: 0.050000000 Rejected: No
[#CLIENT#] R[358]: Sent: 21248.712203586 Recv: 21248.992134753 Exp: 21248.991938836 Len: 0.050000000 Rejected: No
[#CLIENT#] R[359]: Sent: 21248.752814419 Recv: 21249.042285753 Exp: 21249.042134753 Len: 0.050000000 Rejected: No
[#CLIENT#] R[360]: Sent: 21248.765847586 Recv: 21249.092405586 Exp: 21249.092285753 Len: 0.050000000 Rejected: No
[#CLIENT#] R[361]: Sent: 21248.811181086 Recv: 21249.142546336 Exp: 21249.142405586 Len: 0.050000000 Rejected: No
[#CLIENT#] R[362]: Sent: 21248.842061336 Recv: 21249.192685670 Exp: 21249.192546336 Len: 0.050000000 Rejected: No
[#CLIENT#] R[363]: Sent: 21248.940541961 Recv: 21249.242820670 Exp: 21249.242685670 Len: 0.050000000 Rejected: No
[#CLIENT#] R[364]: Sent: 21248.968503128 Recv: 21249.292944878 Exp: 21249.292820670 Len: 0.050000000 Rejected: No
[#CLIENT#] R[365]: Sent: 21248.984149295 Recv: 21249.343093378 Exp: 21249.342944878 Len: 0.050000000 Rejected: No
[#CLIENT#] R[366]: Sent: 21249.006098961 Recv: 21249.393233336 Exp: 21249.393093378 Len: 0.050000000 Rejected: No
[#CLIENT#] R[367]: Sent: 21249.078737711 Recv: 21249.443362545 Exp: 21249.443233336 Len: 0.050000000 Rejected: No
[#CLIENT#] R[368]: Sent: 21249.135377253 Recv: 21249.493505503 Exp: 21249.493362545 Len: 0.050000000 Rejected: No
[#CLIENT#] R[369]: Sent: 21249.371912253 Recv: 21249.543625795 Exp: 21249.543505503 Len: 0.050000000 Rejected: No
[#CLIENT#] R[370]: Sent: 21249.395158545 Recv: 21249.593765795 Exp: 21249.593625795 Len: 0.050000000 Rejected: No
[#CLIENT#] R[371]: Sent: 21249.522063336 Recv: 21249.643910003 Exp: 21249.643765795 Len: 0.050000000 Rejected: No
[#CLIENT#] R[372]: Sent: 21249.530312128 Recv: 21249.694071212 Exp: 21249.693910003 Len: 0.050000000 Rejected: No
[#CLIENT#] R[373]: Sent: 21249.559802378 Recv: 21249.744205420 Exp: 21249.744071212 Len: 0.050000000 Rejected: No
[#CLIENT#] R[374]: Sent: 21249.560184295 Recv: 21249.794320378 Exp: 21249.794205420 Len: 0.050000000 Rejected: No
[#CLIENT#] R[375]: Sent: 21249.645158961 Recv: 21249.844464045 Exp: 21249.844320378 Len: 0.050000000 Rejected: No
[#CLIENT#] R[376]: Sent: 21249.727953045 Recv: 21249.894567212 Exp: 21249.894464045 Len: 0.050000000 Rejected: No
[#CLIENT#] R[377]: Sent: 21249.747426420 Recv: 21249.944848920 Exp: 21249.944567212 Len: 0.050000000 Rejected: No
[#CLIENT#] R[378]: Sent: 21249.754264128 Recv: 21249.995065420 Exp: 21249.994848920 Len: 0.050000000 Rejected: No
[#CLIENT#] R[379]: Sent: 21249.865792087 Recv: 21250.045219170 Exp: 21250.045065420 Len: 0.050000000 Rejected: No
[#CLIENT#] R[380]: Sent: 21249.936842920 Recv: 21250.095343420 Exp: 21250.095219170 Len: 0.050000000 Rejected: No
[#CLIENT#] R[381]: Sent: 21249.939696503 Recv: 21250.145476628 Exp: 21250.145343420 Len: 0.050000000 Rejected: No
[#CLIENT#] R[382]: Sent: 21249.972843128 Recv: 21250.195605378 Exp: 21250.195476628 Len: 0.050000000 Rejected: No
[#CLIENT#] R[383]: Sent: 21250.211910253 Recv: 21250.262138087 Exp: 21250.261910253 Len: 0.050000000 Rejected: No
[#CLIENT#] R[384]: Sent: 21250.280366420 Recv: 21250.330560378 Exp: 21250.330366420 Len: 0.050000000 Rejected: No
[#CLIENT#] R[385]: Sent: 21250.293651253 Recv: 21250.380713295 Exp: 21250.380560378 Len: 0.050000000 Rejected: No
[#CLIENT#] R[386]: Sent: 21250.329439378 Recv: 21250.430834629 Exp: 21250.430713295 Len: 0.050000000 Rejected: No
[#CLIENT#] R[387]: Sent: 21250.440870170 Recv: 21250.491201712 Exp: 21250.490870170 Len: 0.050000000 Rejected: No
[#CLIENT#] R[388]: Sent: 21250.446445295 Recv: 21250.541582087 Exp: 21250.541201712 Len: 0.050000000 Rejected: No
[#CLIENT#] R[389]: Sent: 21250.452299795 Recv: 21250.591854670 Exp: 21250.591582087 Len: 0.050000000 Rejected: No
[#CLIENT#] R[390]: Sent: 21250.479144045 Recv: 21250.642017087 Exp: 21250.641854670 Len: 0.050000000 Rejected: No
[#CLIENT#] R[391]: Sent: 21250.499130379 Recv: 21250.692088170 Exp: 21250.692017087 Len: 0.050000000 Rejected: No
[#CLIENT#] R[392]: Sent: 21250.558689879 Recv: 21250.742274420 Exp: 21250.742088170 Len: 0.050000000 Rejected: No
[#CLIENT#] R[393]: Sent: 21250.650800170 Recv: 21250.792421420 Exp: 21250.792274420 Len: 0.050000000 Rejected: No
[#CLIENT#] R[394]: Sent: 21250.658744295 Recv: 21250.842562920 Exp: 21250.842421420 Len: 0.050000000 Rejected: No
[#CLIENT#] R[395]: Sent: 21250.661704379 Recv: 21250.895872379 Exp: 21250.892562920 Len: 0.050000000 Rejected: No
[#CLIENT#] R[396]: Sent: 21250.664768254 Recv: 21250.946033087 Exp: 21250.945872379 Len: 0.050000000 Rejected: No
[#CLIENT#] R[397]: Sent: 21250.698812837 Recv: 21250.996173212 Exp: 21250.996033087 Len: 0.050000000 Rejected: No
[#CLIENT#] R[398]: Sent: 21250.783457754 Recv: 21251.046298879 Exp: 21251.046173212 Len: 0.050000000 Rejected: No
[#CLIENT#] R[399]: Sent: 21250.848989379 Recv: 21251.096437379 Exp: 21251.096298879 Len: 0.050000000 Rejected: No
[#CLIENT#] R[400]: Sent: 21250.881576337 Recv: 21251.146567254 Exp: 21251.146437379 Len: 0.050000000 Rejected: No
[#CLIENT#] R[401]: Sent: 21250.888658837 Recv: 21251.196704504 Exp: 21251.196567254 Len: 0.050000000 Rejected: No
[#CLIENT#] R[402]: Sent: 21250.938176670 Recv: 21251.246848587 Exp: 21251.246704504 Len: 0.050000000 Rejected: No
[#CLIENT#] R[403]: Sent: 21250.989762170 Recv: 21251.296911504 Exp: 21251.296848587 Len: 0.050000000 Rejected: No
[#CLIENT#] R[404]: Sent: 21251.031789504 Recv: 21251.347111754 Exp: 21251.346911504 Len: 0.050000000 Rejected: No
[#CLIENT#] R[405]: Sent: 21251.082101337 Recv: 21251.397222212 Exp: 21251.397111754 Len: 0.050000000 Rejected: No
[#CLIENT#] R[406]: Sent: 21251.107153421 Recv: 21251.447336587 Exp: 21251.447222212 Len: 0.050000000 Rejected: No
[#CLIENT#] R[407]: Sent: 21251.127405796 Recv: 21251.497435462 Exp: 21251.497336587 Len: 0.050000000 Rejected: No
[#CLIENT#] R[408]: Sent: 21251.249418129 Recv: 21251.547558379 Exp: 21251.547435462 Len: 0.050000000 Rejected: No
[#CLIENT#] R[409]: Sent: 21251.285449171 Recv: 21251.597710504 Exp: 21251.597558379 Len: 0.050000000 Rejected: No
[#CLIENT#] R[410]: Sent: 21251.295872004 Recv: 21251.647829462 Exp: 21251.647710504 Len: 0.050000000 Rejected: No
[#CLIENT#] R[411]: Sent: 21251.348235337 Recv: 21251.697979004 Exp: 21251.697829462 Len: 0.050000000 Rejected: No
[#CLIENT#] R[412]: Sent: 21251.389728129 Recv: 21251.748215545 Exp: 21251.747979004 Len: 0.050000000 Rejected: No
[#CLIENT#] R[413]: Sent: 21251.443374712 Recv: 21251.798329420 Exp: 21251.798215545 Len: 0.050000000 Rejected: No
[#CLIENT#] R[414]: Sent: 21251.493835629 Recv: 21251.848497462 Exp: 21251.848329420 Len: 0.050000000 Rejected: No
[#CLIENT#] R[415]: Sent: 21251.508752004 Recv: 21251.898755837 Exp: 21251.898497462 Len: 0.050000000 Rejected: No
[#CLIENT#] R[416]: Sent: 21251.607212921 Recv: 21251.948895295 Exp: 21251.948755837 Len: 0.050000000 Rejected: No
[#CLIENT#] R[417]: Sent: 21251.611325671 Recv: 21251.999078379 Exp: 21251.998895295 Len: 0.050000000 Rejected: No
[#CLIENT#] R[418]: Sent: 21251.617132671 Recv: 21252.049243837 Exp: 21252.049078379 Len: 0.050000000 Rejected: No
[#CLIENT#] R[419]: Sent: 21251.760131420 Recv: 21252.099371587 Exp: 21252.099243837 Len: 0.050000000 Rejected: No
[#CLIENT#] R[420]: Sent: 21251.770567212 Recv: 21252.149506587 Exp: 21252.149371587 Len: 0.050000000 Rejected: No
[#CLIENT#] R[421]: Sent: 21251.807167670 Recv: 21252.199595170 Exp: 21252.199506587 Len: 0.050000000 Rejected: No
[#CLIENT#] R[422]: Sent: 21251.821807462 Recv: 21252.249743004 Exp: 21252.249595170 Len: 0.050000000 Rejected: No
[#CLIENT#] R[423]: Sent: 21251.919239670 Recv: 21252.299824629 Exp: 21252.299743004 Len: 0.050000000 Rejected: No
[#CLIENT#] R[424]: Sent: 21251.938463004 Recv: 21252.350118212 Exp: 21252.349824629 Len: 0.050000000 Rejected: No
[#CLIENT#] R[425]: Sent: 21251.963047337 Recv: 21252.400382254 Exp: 21252.400118212 Len: 0.050000000 Rejected: No
[#CLIENT#] R[426]: Sent: 21252.080079587 Recv: 21252.450530754 Exp: 21252.450382254 Len: 0.050000000 Rejected: No
[#CLIENT#] R[427]: Sent: 21252.103608712 Recv: 21252.501242004 Exp: 21252.500530754 Len: 0.050000000 Rejected: No
[#CLIENT#] R[428]: Sent: 21252.197410879 Recv: 21252.550974046 Exp: 21252.551242004 Len: 0.050000000 Rejected: No
[#CLIENT#] R[429]: Sent: 21252.257303420 Recv: 21252.601232796 Exp: 21252.600974046 Len: 0.050000000 Rejected: No
[#CLIENT#] R[430]: Sent: 21252.259422754 Recv: 21252.651381921 Exp: 21252.651232796 Len: 0.050000000 Rejected: No
[#CLIENT#] R[431]: Sent: 21252.275989504 Recv: 21252.701527337 Exp: 21252.701381921 Len: 0.050000000 Rejected: No
[#CLIENT#] R[432]: Sent: 21252.359823837 Recv: 21252.751689296 Exp: 21252.751527337 Len: 0.050000000 Rejected: No
[#CLIENT#] R[433]: Sent: 21252.414543879 Recv: 21252.801995129 Exp: 21252.801689296 Len: 0.050000000 Rejected: No
[#CLIENT#] R[434]: Sent: 21252.515108754 Recv: 21252.855285046 Exp: 21252.851995129 Len: 0.050000000 Rejected: No
[#CLIENT#] R[435]: Sent: 21252.535673546 Recv: 21252.905413421 Exp: 21252.905285046 Len: 0.050000000 Rejected: No
[#CLIENT#] R[436]: Sent: 21252.549586754 Recv: 21252.955568504 Exp: 21252.955413421 Len: 0.050000000 Rejected: No
[#CLIENT#] R[437]: Sent: 21252.561874962 Recv: 21253.005716837 Exp: 21253.005568504 Len: 0.050000000 Rejected: No
[#CLIENT#] R[438]: Sent: 21252.614570837 Recv: 21253.055861212 Exp: 21253.055716837 Len: 0.050000000 Rejected: No
[#CLIENT#] R[439]: Sent: 21252.621122629 Recv: 21253.106125379 Exp: 21253.105861212 Len: 0.050000000 Rejected: No
[#CLIENT#] R[440]: Sent: 21252.683529379 Recv: 21253.187131254 Exp: 21253.156125379 Len: 0.050000000 Rejected: No
[#CLIENT#] R[441]: Sent: 21252.768254629 Recv: 21253.206446296 Exp: 21253.237131254 Len: 0.050000000 Rejected: No
[#CLIENT#] R[442]: Sent: 21252.838958254 Recv: 21253.256579838 Exp: 21253.256446296 Len: 0.050000000 Rejected: No
[#CLIENT#] R[443]: Sent: 21252.851495337 Recv: 21253.306732254 Exp: 21253.306579838 Len: 0.050000000 Rejected: No
